Date,Low,High,Close,Open,Volume,predicted_low,predicted_high,predicted_mean,signal1,signal2
2021-11-11,4519.8,4700.0,4630.25,4647.35,784657.0,3598.7695,4434.992,1786.1659,0,0
2021-11-12,4547.1,4773.5,4566.65,4630.25,1134969.0,4033.3484,4203.289,1625.1489,0,0
2021-11-13,4109.65,4566.6,4215.7,4566.65,2089511.0,4320.1885,3557.311,1141.9512,0,0
2021-11-14,4075.4,4306.55,4292.35,4215.7,1365130.0,5269.6763,893.76184,-881.616,0,0
2021-11-15,3964.55,4347.5,4001.85,4292.35,1736857.0,6601.7573,-5901.647,-2510.5864,0,0
2021-11-16,3979.85,4314.8,4302.95,4001.85,1068785.0,7863.0557,-16622.586,-3028.8105,0,0
2021-11-17,4211.0,4445.3,4417.65,4302.95,854283.0,9348.315,-27794.33,-2869.3416,0,0
2021-11-18,4247.0,4460.5,4264.55,4417.65,894136.0,9665.056,-30501.127,-2485.5005,0,0
2021-11-19,4028.55,4330.3,4096.9,4264.55,1325037.0,9833.998,-32545.016,-2318.915,0,0
2021-11-20,4064.1,4391.65,4343.25,4096.9,1212814.0,10203.325,-34004.035,-2166.0796,0,0
2021-11-21,4173.8,4378.75,4273.35,4343.25,1114620.0,10792.09,-35156.797,-2076.621,0,0
2021-11-22,4251.7,4559.0,4528.4,4273.35,1175263.0,11203.49,-36583.484,-1896.0907,0,0
2021-11-23,3920.0,4557.45,4047.85,4528.4,2873450.0,11405.921,-37553.79,-1664.0537,0,0
2021-11-24,4035.6,4191.05,4100.95,4047.85,763616.0,11294.255,-37743.47,-1665.7773,0,0
2021-11-25,3963.2,4308.15,4306.3,4100.95,1323024.0,11305.903,-37715.676,-1572.9094,0,0
2021-11-26,4283.2,4469.4,4449.15,4306.3,1167205.0,11332.718,-37388.938,-1870.3234,0,0
2021-11-27,4353.85,4762.95,4635.2,4449.15,1861075.0,11203.216,-38134.79,-1689.812,0,0
2021-11-28,4531.0,4785.5,4590.05,4635.2,1254518.0,10490.203,-36356.28,-1490.3264,0,0
2021-11-29,4440.0,4643.85,4519.0,4590.05,1089892.0,9562.809,-34157.027,-1579.3268,0,0
2021-11-30,4048.5,4661.5,4221.15,4519.0,2564088.0,8702.466,-31436.703,-1922.5135,0,0
2021-12-01,3424.1,4241.6,4129.15,4221.15,2810973.0,8097.8125,-28597.684,-2125.7004,0,0
2021-12-02,4046.0,4257.7,4214.95,4129.15,1206294.0,8430.269,-28769.297,-2314.8345,0,0
2021-12-03,3926.05,4386.5,4359.75,4214.95,2062715.0,9013.714,-30700.055,-2050.2874,0,0
2021-12-04,4265.65,4432.85,4317.5,4359.75,1148546.0,9463.556,-32784.41,-2182.8362,0,0
2021-12-05,4231.1,4462.85,4447.35,4317.5,1302962.0,9769.302,-35402.574,-1632.6339,0,0
2021-12-06,4082.95,4495.55,4111.35,4447.35,1125839.0,9554.851,-34574.56,-1693.5804,0,0
2021-12-07,3892.6,4237.55,3902.25,4111.35,1744606.0,9596.273,-34795.51,-1730.4608,0,0
2021-12-08,3840.0,4104.1,4095.0,3902.25,1164330.0,9620.266,-34342.32,-1681.0747,0,0
2021-12-09,3987.7,4181.05,4133.8,4095.0,864387.0,9785.808,-34421.125,-1751.2668,0,0
2021-12-10,3673.0,4147.45,3782.55,4133.8,1700503.0,9726.112,-35133.086,-1759.0577,0,0
2021-12-11,3689.45,3889.95,3866.15,3782.55,1402566.0,9944.189,-36363.008,-1482.8623,0,0
2021-12-12,3645.0,4102.1,4023.75,3866.15,2003442.0,10630.6045,-38045.766,-1120.028,0,0
2021-12-13,3956.9,4120.05,3961.2,4023.75,1228453.0,11274.481,-39505.273,-1139.8451,0,0
2021-12-14,3701.1,3996.85,3879.75,3961.2,1404619.0,11636.366,-41287.777,-765.3367,0,0
2021-12-15,3770.05,4003.3,3964.0,3879.75,945242.0,11792.032,-41790.39,-569.10767,0,0
2021-12-16,3885.55,4043.95,3925.65,3964.0,1360874.0,11259.917,-40826.727,-579.2665,0,0
2021-12-17,3759.4,3986.55,3948.65,3925.65,1514133.0,10877.324,-40026.543,-837.3796,0,0
2021-12-18,3915.95,4068.2,4018.8,3948.65,977863.0,10696.292,-39918.63,-866.84045,0,0
2021-12-19,3939.5,4080.0,3984.3,4018.8,902939.0,10927.191,-39876.926,-717.28394,0,0
2021-12-20,3895.45,4159.0,4119.25,3984.3,1213901.0,11236.687,-40578.55,-777.61273,0,0
2021-12-21,4022.0,4143.65,4050.9,4119.25,1044415.0,11373.585,-40658.99,-725.6489,0,0
2021-12-22,4025.1,4147.0,4100.0,4050.9,1218656.0,10935.055,-39446.785,-803.6398,0,0
