Date,Low,High,Close,Open,Volume,predicted_low,predicted_high,predicted_mean,signal1,signal2
2021-11-11,4519.8,4700.0,4630.25,4647.35,784657.0,3138.793,2937.533,2393.192,0,0
2021-11-12,4547.1,4773.5,4566.65,4630.25,1134969.0,3214.1313,2924.142,2299.5903,0,0
2021-11-13,4109.65,4566.6,4215.7,4566.65,2089511.0,3160.4568,2929.9858,2286.0232,0,0
2021-11-14,4075.4,4306.55,4292.35,4215.7,1365130.0,2862.5498,2578.3555,2657.837,0,0
2021-11-15,3964.55,4347.5,4001.85,4292.35,1736857.0,2981.826,2618.1206,2656.356,0,0
2021-11-16,3979.85,4314.8,4302.95,4001.85,1068785.0,3807.2942,3104.8657,2374.6577,0,0
2021-11-17,4211.0,4445.3,4417.65,4302.95,854283.0,3874.9438,3412.6848,2161.272,0,0
2021-11-18,4247.0,4460.5,4264.55,4417.65,894136.0,5277.682,4591.5747,1856.7258,0,0
2021-11-19,4028.55,4330.3,4096.9,4264.55,1325037.0,5547.485,4844.3145,2083.7275,0,0
2021-11-20,4064.1,4391.65,4343.25,4096.9,1212814.0,5677.5107,4752.537,2629.2854,0,0
2021-11-21,4173.8,4378.75,4273.35,4343.25,1114620.0,5914.5454,4862.082,2469.0295,0,2
2021-11-22,4251.7,4559.0,4528.4,4273.35,1175263.0,6402.567,5290.659,2248.8455,0,2
2021-11-23,3920.0,4557.45,4047.85,4528.4,2873450.0,6072.129,5226.057,1823.8949,0,2
2021-11-24,4035.6,4191.05,4100.95,4047.85,763616.0,5961.146,5182.9595,2453.6763,0,2
2021-11-25,3963.2,4308.15,4306.3,4100.95,1323024.0,5863.865,4855.9673,2528.143,0,2
2021-11-26,4283.2,4469.4,4449.15,4306.3,1167205.0,6614.4414,5413.751,2047.2626,0,2
2021-11-27,4353.85,4762.95,4635.2,4449.15,1861075.0,6743.7188,5784.7886,1782.2714,0,2
2021-11-28,4531.0,4785.5,4590.05,4635.2,1254518.0,6753.3486,5906.3325,1476.9,0,2
2021-11-29,4440.0,4643.85,4519.0,4590.05,1089892.0,6592.9614,5745.3276,1890.4116,0,2
2021-11-30,4048.5,4661.5,4221.15,4519.0,2564088.0,6779.1943,5579.956,2299.8445,0,2
2021-12-01,3424.1,4241.6,4129.15,4221.15,2810973.0,5909.947,4786.3066,2538.2917,0,2
2021-12-02,4046.0,4257.7,4214.95,4129.15,1206294.0,4969.537,4173.4575,2809.1184,0,0
2021-12-03,3926.05,4386.5,4359.75,4214.95,2062715.0,6537.574,5193.9214,2086.2468,0,2
2021-12-04,4265.65,4432.85,4317.5,4359.75,1148546.0,6602.763,5556.8276,1605.1571,0,2
2021-12-05,4231.1,4462.85,4447.35,4317.5,1302962.0,6562.886,5628.969,1954.0071,0,2
2021-12-06,4082.95,4495.55,4111.35,4447.35,1125839.0,7255.5127,6021.319,2022.1273,0,2
2021-12-07,3892.6,4237.55,3902.25,4111.35,1744606.0,6975.624,5671.129,2441.551,0,2
2021-12-08,3840.0,4104.1,4095.0,3902.25,1164330.0,6399.532,5117.2837,2535.598,0,2
2021-12-09,3987.7,4181.05,4133.8,4095.0,864387.0,6637.353,5270.502,2204.7424,0,2
2021-12-10,3673.0,4147.45,3782.55,4133.8,1700503.0,7405.457,5999.7017,1918.2861,0,2
2021-12-11,3689.45,3889.95,3866.15,3782.55,1402566.0,7314.775,5984.915,2338.0862,0,2
2021-12-12,3645.0,4102.1,4023.75,3866.15,2003442.0,7387.019,5901.543,2574.7534,0,2
2021-12-13,3956.9,4120.05,3961.2,4023.75,1228453.0,7967.1826,6426.892,2045.9729,0,2
2021-12-14,3701.1,3996.85,3879.75,3961.2,1404619.0,8002.7354,6661.938,1893.6102,0,2
