Date,Low,High,Close,Open,Volume,predicted_low,predicted_high,predicted_mean,signal1,signal2
2021-11-11,4519.8,4700.0,4630.25,4647.35,784657.0,1537.5763,2104.2107,2239.534,0,0
2021-11-12,4547.1,4773.5,4566.65,4630.25,1134969.0,1582.2075,2123.556,2079.313,0,0
2021-11-13,4109.65,4566.6,4215.7,4566.65,2089511.0,1452.2739,1978.076,2024.4602,0,0
2021-11-14,4075.4,4306.55,4292.35,4215.7,1365130.0,1264.5588,1727.2667,2077.7747,0,0
2021-11-15,3964.55,4347.5,4001.85,4292.35,1736857.0,471.2888,848.7034,2278.1162,0,0
2021-11-16,3979.85,4314.8,4302.95,4001.85,1068785.0,161.38115,407.52887,1936.9127,0,0
2021-11-17,4211.0,4445.3,4417.65,4302.95,854283.0,93.247635,298.50665,1575.3308,0,0
2021-11-18,4247.0,4460.5,4264.55,4417.65,894136.0,-53.515705,235.83252,1527.3542,0,0
2021-11-19,4028.55,4330.3,4096.9,4264.55,1325037.0,540.1604,828.42883,1538.5945,0,0
2021-11-20,4064.1,4391.65,4343.25,4096.9,1212814.0,301.31775,479.87564,1692.1106,0,0
2021-11-21,4173.8,4378.75,4273.35,4343.25,1114620.0,-345.7413,-184.35124,1513.7158,0,1
2021-11-22,4251.7,4559.0,4528.4,4273.35,1175263.0,-478.6647,-329.34683,1412.2242,0,1
2021-11-23,3920.0,4557.45,4047.85,4528.4,2873450.0,-83.601875,120.58432,1177.14,0,1
2021-11-24,4035.6,4191.05,4100.95,4047.85,763616.0,-87.901886,22.919296,1265.9667,0,1
2021-11-25,3963.2,4308.15,4306.3,4100.95,1323024.0,-208.26596,-118.62918,1133.3904,0,1
2021-11-26,4283.2,4469.4,4449.15,4306.3,1167205.0,-666.56946,-582.41797,1135.3989,0,1
2021-11-27,4353.85,4762.95,4635.2,4449.15,1861075.0,-424.08417,-195.71307,1234.8958,0,1
2021-11-28,4531.0,4785.5,4590.05,4635.2,1254518.0,341.63153,725.4342,1127.7769,0,1
2021-11-29,4440.0,4643.85,4519.0,4590.05,1089892.0,740.16656,1167.4453,989.2676,0,1
2021-11-30,4048.5,4661.5,4221.15,4519.0,2564088.0,797.58496,1220.0736,1159.6095,0,1
2021-12-01,3424.1,4241.6,4129.15,4221.15,2810973.0,572.6416,938.7284,1511.6254,0,1
2021-12-02,4046.0,4257.7,4214.95,4129.15,1206294.0,115.578026,388.90817,1590.4047,0,1
2021-12-03,3926.05,4386.5,4359.75,4214.95,2062715.0,-432.7739,-130.13406,1532.7042,0,1
2021-12-04,4265.65,4432.85,4317.5,4359.75,1148546.0,315.26633,686.84766,1227.9528,0,1
2021-12-05,4231.1,4462.85,4447.35,4317.5,1302962.0,520.49744,868.4502,1388.2445,0,1
2021-12-06,4082.95,4495.55,4111.35,4447.35,1125839.0,608.83276,1017.2541,1354.4935,0,1
2021-12-07,3892.6,4237.55,3902.25,4111.35,1744606.0,453.82892,750.1781,1494.6578,0,1
2021-12-08,3840.0,4104.1,4095.0,3902.25,1164330.0,288.64844,536.75946,1314.4752,0,1
2021-12-09,3987.7,4181.05,4133.8,4095.0,864387.0,-172.14772,60.181202,1147.0059,0,1
2021-12-10,3673.0,4147.45,3782.55,4133.8,1700503.0,-206.98282,85.2751,1354.1796,0,1
2021-12-11,3689.45,3889.95,3866.15,3782.55,1402566.0,369.9208,606.65326,1601.9288,0,1
2021-12-12,3645.0,4102.1,4023.75,3866.15,2003442.0,-39.792305,140.29475,1464.9208,0,1
2021-12-13,3956.9,4120.05,3961.2,4023.75,1228453.0,-538.925,-405.08035,1323.3536,0,1
2021-12-14,3701.1,3996.85,3879.75,3961.2,1404619.0,-274.0252,-74.06316,1280.8693,0,1
2021-12-15,3770.05,4003.3,3964.0,3879.75,945242.0,99.92163,249.67625,1144.8893,0,1
2021-12-16,3885.55,4043.95,3925.65,3964.0,1360874.0,-370.85696,-196.23843,935.4177,0,1
2021-12-17,3759.4,3986.55,3948.65,3925.65,1514133.0,-10.697841,241.10103,983.24054,0,1
2021-12-18,3915.95,4068.2,4018.8,3948.65,977863.0,-15.130084,214.16917,1385.691,0,1
2021-12-19,3939.5,4080.0,3984.3,4018.8,902939.0,10.838081,279.2204,1295.9156,0,1
2021-12-20,3895.45,4159.0,4119.25,3984.3,1213901.0,-56.763958,184.30705,1268.3042,0,1
2021-12-21,4022.0,4143.65,4050.9,4119.25,1044415.0,-11.012178,231.0643,1140.132,0,1
2021-12-22,4025.1,4147.0,4100.0,4050.9,1218656.0,-69.26263,212.1997,1062.6885,0,1
