Date,Low,High,Close,Open,Volume,predicted_low,predicted_high,predicted_mean,signal1,signal2
2021-11-11,4519.8,4700.0,4630.25,4647.35,784657.0,554.144,2752.2456,1753.1127,0,0
2021-11-12,4547.1,4773.5,4566.65,4630.25,1134969.0,674.87665,2730.3376,1813.2303,0,0
2021-11-13,4109.65,4566.6,4215.7,4566.65,2089511.0,624.6688,2704.135,2038.6501,0,0
2021-11-14,4075.4,4306.55,4292.35,4215.7,1365130.0,210.38231,2368.4788,1338.7406,0,0
2021-11-15,3964.55,4347.5,4001.85,4292.35,1736857.0,123.51957,2247.0205,758.89636,0,0
2021-11-16,3979.85,4314.8,4302.95,4001.85,1068785.0,-233.72145,2041.8486,574.0189,0,0
2021-11-17,4211.0,4445.3,4417.65,4302.95,854283.0,-722.15784,1992.9677,729.9091,0,0
2021-11-18,4247.0,4460.5,4264.55,4417.65,894136.0,-188.5772,2167.9944,827.732,0,0
2021-11-19,4028.55,4330.3,4096.9,4264.55,1325037.0,-726.725,1959.1111,745.43945,0,0
2021-11-20,4064.1,4391.65,4343.25,4096.9,1212814.0,-255.95764,2072.2947,486.82065,0,0
2021-11-21,4173.8,4378.75,4273.35,4343.25,1114620.0,-523.38025,2104.0947,226.59856,0,1
2021-11-22,4251.7,4559.0,4528.4,4273.35,1175263.0,-767.2901,1871.3228,180.43408,0,1
2021-11-23,3920.0,4557.45,4047.85,4528.4,2873450.0,-726.9759,2005.2454,471.61533,0,1
2021-11-24,4035.6,4191.05,4100.95,4047.85,763616.0,-533.0299,1871.5594,558.4514,0,1
2021-11-25,3963.2,4308.15,4306.3,4100.95,1323024.0,-217.46317,2045.558,151.19359,0,1
2021-11-26,4283.2,4469.4,4449.15,4306.3,1167205.0,-157.0087,2168.151,243.15755,0,1
2021-11-27,4353.85,4762.95,4635.2,4449.15,1861075.0,-776.98846,1942.6011,236.31075,0,1
2021-11-28,4531.0,4785.5,4590.05,4635.2,1254518.0,126.528366,2469.8083,713.8872,0,1
