Date,Low,High,Close,Open,Volume,predicted_low,predicted_high,predicted_mean,signal1,signal2
2021-11-11,4519.8,4700.0,4630.25,4647.35,784657.0,-738.1567,535.67004,-835.58307,0,0
2021-11-12,4547.1,4773.5,4566.65,4630.25,1134969.0,-812.3968,445.3436,-926.10333,0,0
2021-11-13,4109.65,4566.6,4215.7,4566.65,2089511.0,-1144.3776,113.94638,-1113.0609,0,0
2021-11-14,4075.4,4306.55,4292.35,4215.7,1365130.0,-1108.985,134.78462,-1090.6346,0,0
2021-11-15,3964.55,4347.5,4001.85,4292.35,1736857.0,-452.0724,679.8938,-1125.1881,0,0
2021-11-16,3979.85,4314.8,4302.95,4001.85,1068785.0,-529.9777,493.6674,-1392.0172,0,0
2021-11-17,4211.0,4445.3,4417.65,4302.95,854283.0,-1263.8832,-319.58325,-1779.9235,0,0
2021-11-18,4247.0,4460.5,4264.55,4417.65,894136.0,-1558.9761,-671.81537,-1787.7922,0,0
2021-11-19,4028.55,4330.3,4096.9,4264.55,1325037.0,-1766.2478,-892.3332,-2121.048,0,0
2021-11-20,4064.1,4391.65,4343.25,4096.9,1212814.0,-1470.8505,-610.9553,-2376.084,0,0
2021-11-21,4173.8,4378.75,4273.35,4343.25,1114620.0,-931.3034,-101.73566,-2390.41,0,1
2021-11-22,4251.7,4559.0,4528.4,4273.35,1175263.0,-1112.9255,-333.2069,-2425.8508,0,1
2021-11-23,3920.0,4557.45,4047.85,4528.4,2873450.0,-1515.3154,-769.4979,-2568.5525,0,1
2021-11-24,4035.6,4191.05,4100.95,4047.85,763616.0,-1759.1461,-989.5302,-2629.9446,0,1
2021-11-25,3963.2,4308.15,4306.3,4100.95,1323024.0,-1184.61,-351.81555,-2883.1763,0,1
2021-11-26,4283.2,4469.4,4449.15,4306.3,1167205.0,-1007.8542,-226.84929,-2517.1968,0,1
2021-11-27,4353.85,4762.95,4635.2,4449.15,1861075.0,-1335.9421,-571.7982,-2618.501,0,1
2021-11-28,4531.0,4785.5,4590.05,4635.2,1254518.0,-1625.8292,-883.2595,-2633.7075,0,1
2021-11-29,4440.0,4643.85,4519.0,4590.05,1089892.0,-1607.3098,-817.11884,-2757.257,0,1
2021-11-30,4048.5,4661.5,4221.15,4519.0,2564088.0,-1378.5294,-481.84766,-2633.6436,0,1
2021-12-01,3424.1,4241.6,4129.15,4221.15,2810973.0,-1001.17084,-16.8479,-2461.142,0,1
2021-12-02,4046.0,4257.7,4214.95,4129.15,1206294.0,-649.28723,383.33908,-2133.481,0,1
2021-12-03,3926.05,4386.5,4359.75,4214.95,2062715.0,-608.7796,402.99448,-2087.679,0,1
2021-12-04,4265.65,4432.85,4317.5,4359.75,1148546.0,-1002.5031,-134.87334,-2188.5994,0,1
2021-12-05,4231.1,4462.85,4447.35,4317.5,1302962.0,-1366.4208,-516.7125,-2497.4246,0,1
2021-12-06,4082.95,4495.55,4111.35,4447.35,1125839.0,-1230.668,-396.6668,-2550.4004,0,1
2021-12-07,3892.6,4237.55,3902.25,4111.35,1744606.0,-1117.5903,-250.31853,-2686.241,0,1
2021-12-08,3840.0,4104.1,4095.0,3902.25,1164330.0,-903.03723,-3.4025948,-2923.3547,0,1
2021-12-09,3987.7,4181.05,4133.8,4095.0,864387.0,-878.14935,42.766254,-2681.7712,0,1
2021-12-10,3673.0,4147.45,3782.55,4133.8,1700503.0,-1073.1484,-177.95737,-2442.478,0,1
2021-12-11,3689.45,3889.95,3866.15,3782.55,1402566.0,-1163.0217,-304.09378,-2559.9343,0,1
2021-12-12,3645.0,4102.1,4023.75,3866.15,2003442.0,-829.42896,6.587076,-2824.9883,0,1
2021-12-13,3956.9,4120.05,3961.2,4023.75,1228453.0,-873.7569,-68.07226,-2605.3794,0,1
2021-12-14,3701.1,3996.85,3879.75,3961.2,1404619.0,-1146.3702,-397.54755,-2935.6877,0,1
2021-12-15,3770.05,4003.3,3964.0,3879.75,945242.0,-1262.9246,-539.1696,-3032.5103,0,1
2021-12-16,3885.55,4043.95,3925.65,3964.0,1360874.0,-1204.0592,-435.26697,-3138.4683,0,1
2021-12-17,3759.4,3986.55,3948.65,3925.65,1514133.0,-1275.8337,-506.57077,-2967.154,0,1
2021-12-18,3915.95,4068.2,4018.8,3948.65,977863.0,-1093.561,-325.56558,-2866.6404,0,1
2021-12-19,3939.5,4080.0,3984.3,4018.8,902939.0,-982.45245,-198.25925,-2962.693,0,1
2021-12-20,3895.45,4159.0,4119.25,3984.3,1213901.0,-1033.5112,-296.98926,-3033.2507,0,1
2021-12-21,4022.0,4143.65,4050.9,4119.25,1044415.0,-1109.6891,-363.00876,-3045.6902,0,1
2021-12-22,4025.1,4147.0,4100.0,4050.9,1218656.0,-1131.9476,-383.08517,-3046.9087,0,1
2021-12-23,4007.75,4114.0,4066.45,4100.0,936750.0,-1196.306,-418.67548,-2996.1294,0,1
2021-12-24,4032.4,4132.75,4041.7,4066.45,1389710.0,-1136.8834,-335.92807,-2808.422,0,1
2021-12-25,3761.15,4041.1,3797.45,4041.7,1173810.0,-920.5528,-86.26063,-2772.5637,0,1
2021-12-26,3605.65,3833.05,3631.45,3797.45,1239265.0,-980.3712,-113.91476,-2711.5044,0,1
2021-12-27,3585.0,3772.3,3714.4,3631.45,852080.0,-909.5818,-12.250449,-2657.7297,0,1
2021-12-28,3625.0,3820.0,3679.2,3714.4,1495398.0,-668.37134,217.71011,-2480.9377,0,1
2021-12-29,3675.15,3781.0,3771.8,3679.2,1061013.0,-794.02905,63.681355,-2588.68,0,1
2021-12-30,3718.5,3861.9,3830.8,3771.8,1096887.0,-1152.2134,-337.06653,-2744.4897,0,1
2021-12-31,3684.6,3858.0,3766.0,3830.8,1315459.0,-1179.3174,-417.87622,-2666.0957,0,1
2022-01-01,3717.0,3895.9,3788.55,3766.0,1367572.0,-1057.239,-278.94543,-2810.7192,0,1
