Date,Low,High,Close,Open,Volume,predicted_low,predicted_high,predicted_mean,signal1,signal2
2021-11-11,4519.8,4700.0,4630.25,4647.35,784657.0,2405.4036,3045.1035,2310.1826,0,0
2021-11-12,4547.1,4773.5,4566.65,4630.25,1134969.0,2263.7776,2901.6482,2097.8098,0,0
2021-11-13,4109.65,4566.6,4215.7,4566.65,2089511.0,2233.263,2860.6445,2048.1648,0,0
2021-11-14,4075.4,4306.55,4292.35,4215.7,1365130.0,2006.4291,2564.2744,1923.1038,0,0
2021-11-15,3964.55,4347.5,4001.85,4292.35,1736857.0,2017.1486,2509.9062,1690.9802,0,0
2021-11-16,3979.85,4314.8,4302.95,4001.85,1068785.0,1706.3853,2079.8862,1540.9377,0,0
2021-11-17,4211.0,4445.3,4417.65,4302.95,854283.0,1546.928,1834.736,1613.1587,0,0
2021-11-18,4247.0,4460.5,4264.55,4417.65,894136.0,1609.542,1865.7976,1633.023,0,0
2021-11-19,4028.55,4330.3,4096.9,4264.55,1325037.0,1493.871,1725.2704,1624.3967,0,0
2021-11-20,4064.1,4391.65,4343.25,4096.9,1212814.0,1475.671,1702.2649,1540.7928,0,0
2021-11-21,4173.8,4378.75,4273.35,4343.25,1114620.0,1361.455,1555.5079,1418.1392,0,1
2021-11-22,4251.7,4559.0,4528.4,4273.35,1175263.0,1344.2155,1453.9364,1517.335,0,1
2021-11-23,3920.0,4557.45,4047.85,4528.4,2873450.0,1344.4441,1474.9387,1611.5332,0,1
2021-11-24,4035.6,4191.05,4100.95,4047.85,763616.0,1298.0969,1439.7539,1595.2755,0,1
2021-11-25,3963.2,4308.15,4306.3,4100.95,1323024.0,1292.9207,1445.0336,1507.3552,0,1
2021-11-26,4283.2,4469.4,4449.15,4306.3,1167205.0,1236.952,1350.314,1431.5481,0,1
2021-11-27,4353.85,4762.95,4635.2,4449.15,1861075.0,1298.8898,1401.8247,1448.1439,0,1
2021-11-28,4531.0,4785.5,4590.05,4635.2,1254518.0,1441.2415,1614.3679,1688.4423,0,1
2021-11-29,4440.0,4643.85,4519.0,4590.05,1089892.0,1507.96,1805.5004,1628.5294,0,1
2021-11-30,4048.5,4661.5,4221.15,4519.0,2564088.0,1599.0621,1981.1267,1434.5986,0,1
2021-12-01,3424.1,4241.6,4129.15,4221.15,2810973.0,1567.7828,1999.5073,1293.6234,0,1
2021-12-02,4046.0,4257.7,4214.95,4129.15,1206294.0,1426.3596,1813.9541,1185.9589,0,1
2021-12-03,3926.05,4386.5,4359.75,4214.95,2062715.0,1400.1241,1709.3433,1331.5409,0,1
2021-12-04,4265.65,4432.85,4317.5,4359.75,1148546.0,1309.5159,1479.9897,1504.0865,0,1
2021-12-05,4231.1,4462.85,4447.35,4317.5,1302962.0,1389.2113,1616.501,1524.3999,0,1
2021-12-06,4082.95,4495.55,4111.35,4447.35,1125839.0,1416.8319,1654.8246,1495.8469,0,1
2021-12-07,3892.6,4237.55,3902.25,4111.35,1744606.0,1346.6069,1610.0961,1431.263,0,1
2021-12-08,3840.0,4104.1,4095.0,3902.25,1164330.0,1263.3932,1506.6583,1392.8416,0,1
2021-12-09,3987.7,4181.05,4133.8,4095.0,864387.0,1196.669,1415.7341,1309.1735,0,1
2021-12-10,3673.0,4147.45,3782.55,4133.8,1700503.0,1243.817,1408.0776,1310.2617,0,1
2021-12-11,3689.45,3889.95,3866.15,3782.55,1402566.0,1165.7483,1299.0841,1429.6685,0,1
2021-12-12,3645.0,4102.1,4023.75,3866.15,2003442.0,1076.6727,1186.3922,1415.4069,0,1
2021-12-13,3956.9,4120.05,3961.2,4023.75,1228453.0,980.9467,983.4633,1403.9048,0,1
2021-12-14,3701.1,3996.85,3879.75,3961.2,1404619.0,1001.622,952.6047,1561.185,0,1
2021-12-15,3770.05,4003.3,3964.0,3879.75,945242.0,1024.9241,977.0639,1671.8353,0,1
2021-12-16,3885.55,4043.95,3925.65,3964.0,1360874.0,1062.6641,1076.6033,1583.835,0,1
2021-12-17,3759.4,3986.55,3948.65,3925.65,1514133.0,999.19385,1029.3895,1392.1271,0,1
2021-12-18,3915.95,4068.2,4018.8,3948.65,977863.0,1116.7931,1147.311,1395.1414,0,1
2021-12-19,3939.5,4080.0,3984.3,4018.8,902939.0,1006.2219,1051.183,1442.4691,0,1
2021-12-20,3895.45,4159.0,4119.25,3984.3,1213901.0,1051.4949,1047.9941,1506.6643,0,1
2021-12-21,4022.0,4143.65,4050.9,4119.25,1044415.0,1082.8605,1109.1134,1538.9791,0,1
2021-12-22,4025.1,4147.0,4100.0,4050.9,1218656.0,1154.3434,1211.6565,1585.4882,0,1
2021-12-23,4007.75,4114.0,4066.45,4100.0,936750.0,1214.7014,1325.4349,1513.5758,0,1
2021-12-24,4032.4,4132.75,4041.7,4066.45,1389710.0,1246.4161,1420.9221,1369.7805,0,1
2021-12-25,3761.15,4041.1,3797.45,4041.7,1173810.0,1322.0765,1513.3251,1439.3246,0,1
2021-12-26,3605.65,3833.05,3631.45,3797.45,1239265.0,1214.4304,1430.0231,1393.7693,0,1
2021-12-27,3585.0,3772.3,3714.4,3631.45,852080.0,1179.2294,1385.9309,1247.6484,0,1
2021-12-28,3625.0,3820.0,3679.2,3714.4,1495398.0,1076.4807,1202.5109,1224.703,0,1
2021-12-29,3675.15,3781.0,3771.8,3679.2,1061013.0,1027.3737,1044.2931,1472.1384,0,1
2021-12-30,3718.5,3861.9,3830.8,3771.8,1096887.0,989.8391,991.36694,1564.9014,0,1
2021-12-31,3684.6,3858.0,3766.0,3830.8,1315459.0,1089.9895,1096.5444,1509.3014,0,1
2022-01-01,3717.0,3895.9,3788.55,3766.0,1367572.0,1061.441,1061.929,1590.4734,0,1
2022-01-02,3410.8,3852.95,3539.0,3788.55,2070474.0,1006.31793,1027.054,1525.0964,0,1
2022-01-03,3295.95,3551.9,3410.0,3539.0,1180357.0,962.5222,928.86035,1467.4728,0,1
2022-01-04,3060.0,3418.9,3200.8,3410.0,2701444.0,842.2968,738.0227,1518.2084,0,1
2022-01-05,3000.7,3259.1,3081.7,3200.8,1117415.0,688.98724,449.62646,1566.2466,0,1
2022-01-06,3058.95,3212.8,3152.45,3081.7,974433.0,571.97833,207.48204,1618.6365,0,1
2022-01-07,2928.25,3183.15,3084.55,3152.45,1897170.0,510.372,64.51508,1762.633,0,1
2022-01-08,3055.05,3265.0,3241.3,3084.55,1012022.0,513.5168,0.03286308,1749.5935,0,1
2022-01-09,3207.4,3415.95,3374.8,3241.3,1533040.0,600.558,96.444916,1900.0853,0,1
2022-01-10,3236.0,3414.4,3244.6,3374.8,1537774.0,650.23615,185.29497,2014.9534,0,1
2022-01-11,3190.9,3349.6,3312.7,3244.6,1480671.0,797.03925,404.68634,1767.2311,0,1
2022-01-12,3263.8,3376.0,3331.65,3312.7,847405.0,795.30365,479.11017,1670.4205,0,1
2022-01-13,3275.15,3399.2,3349.45,3331.65,1342470.0,722.0157,409.07327,1687.5367,0,1
2022-01-14,3137.3,3360.95,3212.05,3349.45,1203408.0,717.6334,408.66104,1671.4076,0,1
2022-01-15,3085.9,3247.5,3162.95,3212.05,1218811.0,755.9879,456.8561,1720.2032,0,1
2022-01-16,3048.1,3177.4,3085.35,3162.95,1313474.0,685.9097,384.24173,1721.6969,0,1
2022-01-17,2992.0,3274.75,3004.2,3085.35,1555619.0,658.796,311.8351,1778.8124,0,1
2022-01-18,2466.7,3035.9,2572.65,3004.2,3554210.0,630.6532,279.65585,1817.1338,0,1
2022-01-19,2302.65,2628.75,2413.6,2572.65,2730898.0,580.8276,220.29518,1709.7963,0,1
2022-01-20,2373.0,2553.15,2544.2,2413.6,2033187.0,432.77457,26.521566,1611.9901,0,1
2022-01-21,2162.0,2543.65,2443.1,2544.2,4775492.0,169.30266,-324.40225,1707.4474,0,1
2022-01-22,2351.6,2510.0,2460.3,2443.1,1746218.0,381.16092,-277.26535,1769.797,0,1
2022-01-23,2405.0,2723.9,2462.85,2460.3,2659903.0,571.61334,-53.837852,1926.8441,0,1
2022-01-24,2318.6,2522.65,2425.8,2462.85,2536910.0,518.1545,-125.10032,1956.779,0,1
